name,dataset,split,image_source,mask_source,image_file,mask_file,image_sha256,mask_source_sha256,mask_sha256,rgb_pixels_sha256,image_hw,mask_hw,size_mismatch,binary_unit_mask_scaled,soft_mask,empty_mask,detail_sha256,trace_sha256
CASIA2__Tp_D_NRN_S_B_arc00084_ani00058_00304,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_arc00084_ani00058_00304.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_arc00084_ani00058_00304_gt.png,CASIA2__Tp_D_NRN_S_B_arc00084_ani00058_00304.tif,CASIA2__Tp_D_NRN_S_B_arc00084_ani00058_00304.png,794e8979913b4faf5018d760f9ae9e2bacc67952a684782b840209b1bfcd58d5,0b636ed6e5220ae75792aeb1839eb8dbae1253e0ab82e574d6e13cfde0b8b56a,0b636ed6e5220ae75792aeb1839eb8dbae1253e0ab82e574d6e13cfde0b8b56a,f02c456f86493632aaeb8229831beda1d3fee5dba5f2fd8b41b817b7b9b76d38,384x256,384x256,False,False,False,False,b48fdb088525b5f615896c80f1f36708d7a1f729c41dd44549e8bae73967559a,3b447cbe18c6e524e05f49b4ed6710904da8541cc95c31a267244a5e45e007f2
CASIA2__Tp_D_NRN_S_B_arc00089_ani00061_00309,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_arc00089_ani00061_00309.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_arc00089_ani00061_00309_gt.png,CASIA2__Tp_D_NRN_S_B_arc00089_ani00061_00309.tif,CASIA2__Tp_D_NRN_S_B_arc00089_ani00061_00309.png,31743cf73e2fd05783ebf1b0538451b02f360148d94852c2b33d813704a830f5,0c370e4102f78d4195c3f4e2d2d2a712cedd43449512fbf79aa95b9070349ff1,0c370e4102f78d4195c3f4e2d2d2a712cedd43449512fbf79aa95b9070349ff1,7496520cf70357d3c16e3f42c3879987a58cc450de5b10ee040eff553cb9c71d,384x256,384x256,False,False,False,False,421977027329c3a45f55ceed30a41adcfb75c6374ef3a64310569bb67ae10f2e,de81cb13a2c9cb5dca17883794cd6eebbf6c8b2adcffd112a6c8af7a9d934781
CASIA2__Tp_D_NRN_S_B_arc00090_ani00096_00310,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_arc00090_ani00096_00310.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_arc00090_ani00096_00310_gt.png,CASIA2__Tp_D_NRN_S_B_arc00090_ani00096_00310.tif,CASIA2__Tp_D_NRN_S_B_arc00090_ani00096_00310.png,c0caa575c7af435ba8941777117d9b5e89ec308ad570cbb2a67d52dafa86952d,4db3ab6684d51cea6ba97bb436a4ea6e442d3db5c4fb05e4edb2df6dedd2d612,4db3ab6684d51cea6ba97bb436a4ea6e442d3db5c4fb05e4edb2df6dedd2d612,6bf893357cbbdeeabc0da13c001acf30ac223e014553db2a652ce8cc332e7262,256x384,256x384,False,False,False,False,7cad1c3b7073dc5f4708eefbdc460dd1ef08d3cec118cc1a4f0faa6b98097fbb,1eb47dac9b09fe461475f26e24eb4d2a0b29cf9aa0d1f61e5d8d1ef74b002618
CASIA2__Tp_D_NRN_S_B_arc00091_arc00095_11201,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_arc00091_arc00095_11201.jpg,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_arc00091_arc00095_11201_gt.png,CASIA2__Tp_D_NRN_S_B_arc00091_arc00095_11201.jpg,CASIA2__Tp_D_NRN_S_B_arc00091_arc00095_11201.png,392787eec349676b549c2060a542da428b401998ce835f9fe832f1655761643b,64046e39c572e37c453b0bd489488e3f5347108971b59e194baf93505ab5cfd4,64046e39c572e37c453b0bd489488e3f5347108971b59e194baf93505ab5cfd4,06f7e993f1056c3b339cce0fbb5c19c1c12f8e3e790ac2e75df9a59b2dac02b5,384x256,384x256,False,False,False,False,6fa8e6051e5283efc155be3d3e1b9e1fc1fcc461f3ca690c4213155652361b68,47385db0382a1cbba7aadda50ef21ffe8c9497f7026d7e0c6417102e4fd7405f
CASIA2__Tp_D_NRN_S_B_arc00094_ani00100_00314,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_arc00094_ani00100_00314.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_arc00094_ani00100_00314_gt.png,CASIA2__Tp_D_NRN_S_B_arc00094_ani00100_00314.tif,CASIA2__Tp_D_NRN_S_B_arc00094_ani00100_00314.png,3372153f6ece56f03f98ebe4d702ce274f3d1cb813e6fb5012c1aa2dcdd65deb,ff3c64fefdb990832bdc304a64d8dc35e0825ea1085692a05662143eeeaf0104,ff3c64fefdb990832bdc304a64d8dc35e0825ea1085692a05662143eeeaf0104,4a9ed9921398fc784683b1866b2df3598f62e23fc7e3c24b78576d06c742aefc,256x384,256x384,False,False,False,False,20d996d9fc2bf609185508ffdb06bae3a054808c553411aba31d1701774f7f80,58516f3ba6128a3b2772938f678dfe35bdadcf08536a310b8848a35b769e7831
CASIA2__Tp_D_NRN_S_B_arc00098_art00092_11796,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_arc00098_art00092_11796.jpg,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_arc00098_art00092_11796_gt.png,CASIA2__Tp_D_NRN_S_B_arc00098_art00092_11796.jpg,CASIA2__Tp_D_NRN_S_B_arc00098_art00092_11796.png,80fc9c82c6ea2df0a1f2101b82c2dd41765ea3cea8211308dd49a673a11f6190,58a7cf41175a29f72eb8032b7e1cdd6edff15d0e3a1459dc3205e183052188d3,58a7cf41175a29f72eb8032b7e1cdd6edff15d0e3a1459dc3205e183052188d3,a8ae4694108009e47a4902b5aa118a7f2ba3ee9c890d525a90e18feb01052887,384x256,384x256,False,False,False,False,3526384edbd94bd5e5887268065901369a60c8844777ff2fdd5d06a047b7ab53,d5482ea3e8ced869312b0ba08c7280c6dc56cce120048ed41148dd770ca1962a
CASIA2__Tp_D_NRN_S_B_arc00099_ani00058_00319,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_arc00099_ani00058_00319.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_arc00099_ani00058_00319_gt.png,CASIA2__Tp_D_NRN_S_B_arc00099_ani00058_00319.tif,CASIA2__Tp_D_NRN_S_B_arc00099_ani00058_00319.png,eaaa030e881ae196ef209d14fb02e9f47130cd8de255a375538dec0ba2cb9cf6,fcce4355c99f27bad38f0fdba5da68b5b78e5e4839de17175269e935ea3a810d,fcce4355c99f27bad38f0fdba5da68b5b78e5e4839de17175269e935ea3a810d,cb5059980e081010d1fb612555354115813c0012f26470882c35440a2eac0470,384x256,384x256,False,False,False,False,006ce8cf528aae40760d3f1892c5d298a821b2f370a8c9cd5b0a007fd9f14be3,905d9c7cb7c469a2066e2ce8b1906849a9fc8188fd50f4ee7cd40c4d41589026
CASIA2__Tp_D_NRN_S_B_art00002_ani00096_00495,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_art00002_ani00096_00495.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_art00002_ani00096_00495_gt.png,CASIA2__Tp_D_NRN_S_B_art00002_ani00096_00495.tif,CASIA2__Tp_D_NRN_S_B_art00002_ani00096_00495.png,b764c72e80ebf119a7d45c8347e3f3fba03682f682c5774b84d817ae40899e6d,2f8afcec2eb0c1fb63926bdffaec6332e642e051f70228b26da2ae024af50c7f,2f8afcec2eb0c1fb63926bdffaec6332e642e051f70228b26da2ae024af50c7f,ba85b6f32a2665fec1c1106b0a53e3fb6ae1e07a068a6649d608a5b925423c0f,256x384,256x384,False,False,False,False,1c666f7f3778db9692205eaf091a82d53cd5811f047632ac176bffdb3fd5e9f5,772b82048b0cf23f39cd99fff765f3bb99de8d879fc7a45cbe098675fbac0c02
CASIA2__Tp_D_NRN_S_B_art00004_ani00005_00493,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_art00004_ani00005_00493.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_art00004_ani00005_00493_gt.png,CASIA2__Tp_D_NRN_S_B_art00004_ani00005_00493.tif,CASIA2__Tp_D_NRN_S_B_art00004_ani00005_00493.png,176b256a8bbb983c3ce299d1a1e437b2e1cafa448f2d8034cbe6dc38939fd0a9,adb9629d17c7e305d59430425a84c26edb26c5c7af5564037ea38dcd9abce690,adb9629d17c7e305d59430425a84c26edb26c5c7af5564037ea38dcd9abce690,50163dbe4523a2ddad032ab7cf6055ddd563150cd1f4658137039d26223acf54,256x384,256x384,False,False,False,False,1b430af47c2fb32e8c5cd30b7659ba5360a61c39049b1e3e45f3c221e83d4a27,b1cd5771272ccaba441b996ed3aa351bb863cfef86fb1be393fedae98572f832
CASIA2__Tp_D_NRN_S_B_art00022_ani00061_00504,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_art00022_ani00061_00504.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_art00022_ani00061_00504_gt.png,CASIA2__Tp_D_NRN_S_B_art00022_ani00061_00504.tif,CASIA2__Tp_D_NRN_S_B_art00022_ani00061_00504.png,edc16586f7a20c607eac2b81469a6ca1fb480f2b5e1605b04fe09cb2ff098b8e,12097de940d4b01cc7e078bae2672bcde37b76aa63de798aa4e67f81ebe2c10e,12097de940d4b01cc7e078bae2672bcde37b76aa63de798aa4e67f81ebe2c10e,aac7f2b37bfe1a3ec65a072c41ef13bbc6ba96e306986688598ab10b210cae6d,256x384,256x384,False,False,False,False,d2a8ff67703b0eddb7ed2152c69fac54b953e53a927070b66af4a89786e65c81,44b06552484f1863383d933091ad1ed0b80a4f50833ce746e76b9e4388f5c12e
CASIA2__Tp_D_NRN_S_B_art00025_ani00070_00507,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_art00025_ani00070_00507.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_art00025_ani00070_00507_gt.png,CASIA2__Tp_D_NRN_S_B_art00025_ani00070_00507.tif,CASIA2__Tp_D_NRN_S_B_art00025_ani00070_00507.png,fe47d0b7b7f57b0395aa5400eaf99caef087160a3b4288941e6c164160c4f8be,88f7b5a0f31fa88e2bed63ce41bda91d1a22b10c5a0165fc306617e0fc39bd6c,88f7b5a0f31fa88e2bed63ce41bda91d1a22b10c5a0165fc306617e0fc39bd6c,bbb280a318036719aeaa5f7e0a4511094ed08b1bec65c1eecd6b2562e34648c6,256x384,256x384,False,False,False,False,b9a9e88f043e909fe438cb374789846b88aaa46349b3a4c7f9055c64535a065c,db90787387b326ef4e64af1af421917a8a27846bda5ed4394c36f782ecdb4091
CASIA2__Tp_D_NRN_S_B_art00030_cha00027_00508,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_art00030_cha00027_00508.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_art00030_cha00027_00508_gt.png,CASIA2__Tp_D_NRN_S_B_art00030_cha00027_00508.tif,CASIA2__Tp_D_NRN_S_B_art00030_cha00027_00508.png,8ed32dd24022cb5d85dc54b5886413445a96539fdafd078ee8def34aa6fc71af,2ff752c7ec646aca699d73f13266155acaf649f3d1c508e196654d813ce3afee,2ff752c7ec646aca699d73f13266155acaf649f3d1c508e196654d813ce3afee,cc32cb2fd47beb94d2d6e5f0f974212b060559bb1679c776c7bb4a65104be148,384x256,384x256,False,False,False,False,0e756f069b2c8c6dcce2e062869b99e0f184e3166333d70d9211599c050b30a9,693d6567269846f5cad6265f9b9a31d5ca7df7a005cab45409f24396fb6675fc
CASIA2__Tp_D_NRN_S_B_art00035_ani00070_01419,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_art00035_ani00070_01419.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_art00035_ani00070_01419_gt.png,CASIA2__Tp_D_NRN_S_B_art00035_ani00070_01419.tif,CASIA2__Tp_D_NRN_S_B_art00035_ani00070_01419.png,c324b9759e0fba158428686501fc9c4fc93e95b777d1a0d19554e29ec6ec1c1f,b7cf9530b0fafdcb0ca154b9caa3a1bf9ae3b487990a65de7daa383d38f7e377,b7cf9530b0fafdcb0ca154b9caa3a1bf9ae3b487990a65de7daa383d38f7e377,01c122094c488b407b3e02dc62e09730f7fd23322b4ea66e823d2b5cf97c8707,384x256,384x256,False,False,False,False,256d6188cfa0f368c37e988f41c2faf339161e8fa3469cc37c4e9c68d74c7338,09550e8aac65bf159910aa890713dde3945855f7d225251bba81c794c9853502
CASIA2__Tp_D_NRN_S_B_art00044_ind00098_00490,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_art00044_ind00098_00490.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_art00044_ind00098_00490_gt.png,CASIA2__Tp_D_NRN_S_B_art00044_ind00098_00490.tif,CASIA2__Tp_D_NRN_S_B_art00044_ind00098_00490.png,71dcd8a7161b1d65c356b284cf4e6c839e07c950072a1cc5f6b539df7745b3ef,e58a3053466967a7fcbf73843552adcbc26212f6d3b0d03a7887555731e43f47,e58a3053466967a7fcbf73843552adcbc26212f6d3b0d03a7887555731e43f47,d9f7bdb26f0fe41ecb47e647ce9258bab9194d232c4e06dde054146ab674f9d1,256x384,256x384,False,False,False,False,76560bea9974ef5ee77597936ca735dad77ccb4a533795da34fef252d13b4e03,493846ab773681c3eb8cc66a60cc5dd633f37fb2c39c48ed2339ef0db5c4e454
CASIA2__Tp_D_NRN_S_B_art00049_cha00063_00521,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_art00049_cha00063_00521.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_art00049_cha00063_00521_gt.png,CASIA2__Tp_D_NRN_S_B_art00049_cha00063_00521.tif,CASIA2__Tp_D_NRN_S_B_art00049_cha00063_00521.png,cb6a1d999976217003b89bf6c593cb86cf7c0b043cb4b2c401b48d1c525e193e,10e8badac790f485670efd61dda4364bae6942c68487ff5118b42cf5575f443e,10e8badac790f485670efd61dda4364bae6942c68487ff5118b42cf5575f443e,856331e94a68d20599e3c94efb0c1337d853e283e51d49f17de6de352081ae0d,256x384,256x384,False,False,False,False,7aca24d144c6272dd0414bfcc85c1a665cd880d9afd65bf206ef46bf2faf848c,3e0aa4f02d04b1bf91e5df1f57d9a8033205ea118ab7e6d25f80e479ca53cb39
CASIA2__Tp_D_NRN_S_B_art00059_cha00063_01401,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_art00059_cha00063_01401.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_art00059_cha00063_01401_gt.png,CASIA2__Tp_D_NRN_S_B_art00059_cha00063_01401.tif,CASIA2__Tp_D_NRN_S_B_art00059_cha00063_01401.png,6f6aa941633f4333d848ce8aa4c41ee2d6b029d06f3d6c690b7580dc65ffd056,56e05fa5b9edca9c9354a9a90d9ac78f2a2582add3c332f61d5ff5ec42b4bfbe,56e05fa5b9edca9c9354a9a90d9ac78f2a2582add3c332f61d5ff5ec42b4bfbe,139ad836b536d2e43cd8c84a4b4b7ae599e33ffebbe2afbd4b40e1f67b9919d7,384x256,384x256,False,False,False,False,8138f7f8fd2b7abb2567336d6a160a9be58da1343f866afdbcb95043464b7503,0eb9c4e2cdc3051dbbb756da541dbd322152edd2ebec1e2d46c823706ccba60e
CASIA2__Tp_D_NRN_S_B_art00061_sec00099_00527,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_art00061_sec00099_00527.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_art00061_sec00099_00527_gt.png,CASIA2__Tp_D_NRN_S_B_art00061_sec00099_00527.tif,CASIA2__Tp_D_NRN_S_B_art00061_sec00099_00527.png,e84ae4d0c5c9284b8dbaca5b39456dc9cdbab9705980ef8e178963360bc35b48,b247636b91c9771eb1ff64b8baa95ebaa3fae015f949eeb78338776f0331bc78,b247636b91c9771eb1ff64b8baa95ebaa3fae015f949eeb78338776f0331bc78,6b536e518d28e886fbf1b6670fb6cfcdfa94dd94d0c0a801de078ddc4451d677,256x384,256x384,False,False,False,False,1060cc724b1a8ba8dfd41f1e6f347e106967f557e102c671578a563806c9b5ec,3dbd806b0221b8713c9bf54c55049f547716b009bcadd75ea746029399d0c321
CASIA2__Tp_D_NRN_S_B_art00063_ani00058_00528,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_art00063_ani00058_00528.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_art00063_ani00058_00528_gt.png,CASIA2__Tp_D_NRN_S_B_art00063_ani00058_00528.tif,CASIA2__Tp_D_NRN_S_B_art00063_ani00058_00528.png,741370cb529d58f25ca11f7f9d51a574964e5779c6ea5ace0645293d15d01117,b0c75d4dcf3047cade185ff94c0935e77f2f8bdc2b183ce7bdb12efce8af6e0d,b0c75d4dcf3047cade185ff94c0935e77f2f8bdc2b183ce7bdb12efce8af6e0d,9fbd6ce59bc066bda23cc6c063b0a61f3b486e1fa301f6d40997683230b606e4,256x384,256x384,False,False,False,False,6eaaed73f12e23cfaec2f06c13bda4639a657f23566d4d658b4f59be8fc77302,4e5f473dd86acf5036c8f311433cc090219f4b92e6619ec125c6e904e91b9362
CASIA2__Tp_D_NRN_S_B_art00078_art00068_01393,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_art00078_art00068_01393.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_art00078_art00068_01393_gt.png,CASIA2__Tp_D_NRN_S_B_art00078_art00068_01393.tif,CASIA2__Tp_D_NRN_S_B_art00078_art00068_01393.png,cef7f15a2548e135bc559e6570b1ea74f22764f5f1aada14f8c0dd82b2af31a6,b8c6e0312ef3e63f66dfda0a448b488458a51996d578c40c2ed5a4b2a0450777,b8c6e0312ef3e63f66dfda0a448b488458a51996d578c40c2ed5a4b2a0450777,a60aaaf4664e260022b0cd523a3aa7c659a3a0c96960d88aa7c29cfdb98275f5,256x384,256x384,False,False,False,False,5c7fdd72e0839fd1adcb1afde8643d23a1b1a180588164d822ac3c0bdbf5aa5e,a0c767c62ce08d2cc909ba15394444f05f1e4aff66578647eb40436618ad34da
CASIA2__Tp_D_NRN_S_B_art00096_ani00070_01385,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_art00096_ani00070_01385.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_art00096_ani00070_01385_gt.png,CASIA2__Tp_D_NRN_S_B_art00096_ani00070_01385.tif,CASIA2__Tp_D_NRN_S_B_art00096_ani00070_01385.png,fee1b2577c9c1acea80c516608bbe94ba119aa04ba717019e55a3b5e51cd4175,83b04e2d8e877bac0dcc00d36fa68b9ae2e028e3f16de28a0d15134ad9c71b11,83b04e2d8e877bac0dcc00d36fa68b9ae2e028e3f16de28a0d15134ad9c71b11,529297e0e1a7c7b42bc43d7a74afb74d0b2c7853f8a72dce0c2b7537fde6ba72,256x384,256x384,False,False,False,False,32f670c2aa5c7231606e3594b7e448fa94e73ccac318fa1c43ab719198816ef8,f24683ae1e9e566b60ccb0e649157194144ac049835aebfeb332cc40475c0a54
CASIA2__Tp_D_NRN_S_B_art00100_cha00026_01381,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_art00100_cha00026_01381.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_art00100_cha00026_01381_gt.png,CASIA2__Tp_D_NRN_S_B_art00100_cha00026_01381.tif,CASIA2__Tp_D_NRN_S_B_art00100_cha00026_01381.png,54044ae6a480c8bb0da8f2d7c91995145cdffd1dbe549ed575c23443ae22d186,7e498958f2aeb747797bb8f2a63dac41d518fe66a89a7b42ef9a865571398456,7e498958f2aeb747797bb8f2a63dac41d518fe66a89a7b42ef9a865571398456,6058189dda7269f8b32e9156b8a16025b90a8d3e0cdb1e90ae56281b21daa4c8,256x384,256x384,False,False,False,False,aa2b647c5b634f416bd93998622528f9de9c30ef198a705f212c1edf5b4e481f,c88940604cf62a2fa6712c6336a8ca186384c6132d323497a768801618590caa
CASIA2__Tp_D_NRN_S_B_cha00013_cha00015_20051,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_cha00013_cha00015_20051.jpg,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_cha00013_cha00015_20051_gt.png,CASIA2__Tp_D_NRN_S_B_cha00013_cha00015_20051.jpg,CASIA2__Tp_D_NRN_S_B_cha00013_cha00015_20051.png,29798e8a29d155c004290122a510265f2a1e77f43cf8209cf7680f4d90445551,a86b8fe5555622f24790fb0a8fed61b7aec2c1316211c005c3ad991acb184bcb,a86b8fe5555622f24790fb0a8fed61b7aec2c1316211c005c3ad991acb184bcb,63b39c61a7cb8d0150dad7ed52a32d7b6d761129ef2fd36d371c44ebe59d7846,384x256,384x256,False,False,False,False,648f13383a24c4de97db3cec9d57632fe2b1cfe22939906c8e523850224b1e29,eb5eadb6b08f3f20aef9acdea29afa9168049843f44d1ada62b10374ccd26b43
CASIA2__Tp_D_NRN_S_B_cha00023_cha00022_20075,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_cha00023_cha00022_20075.jpg,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_cha00023_cha00022_20075_gt.png,CASIA2__Tp_D_NRN_S_B_cha00023_cha00022_20075.jpg,CASIA2__Tp_D_NRN_S_B_cha00023_cha00022_20075.png,4ad9d3743ae465042e331e0da67ba660cf08643355af344164563b5b4f1add25,ed442236078590afffa417b88d587b3addcb9193490fd7367f67f95ade1a277d,ed442236078590afffa417b88d587b3addcb9193490fd7367f67f95ade1a277d,2d5dc855f2bd09d8537bc3d363345c9927c59a6780444176cade9956b3e8b8de,256x384,256x384,False,False,False,False,cbfaa1e9cc8ecee19252823e1edda9559a8410e527d9486263855058916fe472,99c161d3285760ebb34fd51707607f0bfcdd083772a4efc49ac8a1c6675168ed
CASIA2__Tp_D_NRN_S_B_cha00026_pla00009_00346,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_cha00026_pla00009_00346.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_cha00026_pla00009_00346_gt.png,CASIA2__Tp_D_NRN_S_B_cha00026_pla00009_00346.tif,CASIA2__Tp_D_NRN_S_B_cha00026_pla00009_00346.png,24c30cbddbed54067301ff634548f970b504857377b4dd779dd7d45887ce7980,713fbfd05581b3f5ad6ee1f9dc4481fd8f6f1492b142a236311d7defffcdd49e,713fbfd05581b3f5ad6ee1f9dc4481fd8f6f1492b142a236311d7defffcdd49e,fb489efa7b51a0f31d215d6cf10a6d69a4e7f8bac74706e405c4ea3a9bb92593,384x256,384x256,False,False,False,False,3d6e6521bac720ee055f79ebae18f02b0cf25c144012034e888381f112bf3a24,fbc403a99555dc5b9ac6e696a6fb91864ea1f091fe0f953524879c6749e061a0
CASIA2__Tp_D_NRN_S_B_cha00034_cha00040_00354,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_cha00034_cha00040_00354.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_cha00034_cha00040_00354_gt.png,CASIA2__Tp_D_NRN_S_B_cha00034_cha00040_00354.tif,CASIA2__Tp_D_NRN_S_B_cha00034_cha00040_00354.png,d8cc4a9068fbd2b8edfc60df5f8f17013a608d14e3801d6c31b8506f30068795,64c46360e4f7e00e065b714df3aef3af56d3c6d32405a7e8eb2e7d9bb262f55f,64c46360e4f7e00e065b714df3aef3af56d3c6d32405a7e8eb2e7d9bb262f55f,f00e8d354c635352c6caaa66ba11d8f4717b86bf6ffbaae1425feadb7498d5dc,256x384,256x384,False,False,False,False,767c8c06d7826fdbe30f0bc2f488b41b47a799a30e0a5f7821cd31ce3d10bd7f,b8cd03c86cc0fe64876de9f36d8587f9bdede653148cadc81ae3904028761470
CASIA2__Tp_D_NRN_S_B_cha00036_cha00070_11738,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_cha00036_cha00070_11738.jpg,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_cha00036_cha00070_11738_gt.png,CASIA2__Tp_D_NRN_S_B_cha00036_cha00070_11738.jpg,CASIA2__Tp_D_NRN_S_B_cha00036_cha00070_11738.png,d681eeacd51a65cffc76b70d99e27615441a1a73dedbb526387bffa6bb25e8ab,3a5b90c2cd82ae312174604c8e8d875e0aae237409f5ded1cdb16c93be80be79,3a5b90c2cd82ae312174604c8e8d875e0aae237409f5ded1cdb16c93be80be79,27d89cae3f557e072fb5cbf54d856e462421a4849cb4d0787acbd8e92dfac286,256x384,256x384,False,False,False,False,41a9585018e1126e7d9c8f35168646dee52904093112d9106bc0e5bb458c4a51,6a95dcd42765c1520ee04d5d571c398dcd0b25092a23703f6192f52b19d7b104
CASIA2__Tp_D_NRN_S_B_cha00042_cha00040_00362,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_cha00042_cha00040_00362.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_cha00042_cha00040_00362_gt.png,CASIA2__Tp_D_NRN_S_B_cha00042_cha00040_00362.tif,CASIA2__Tp_D_NRN_S_B_cha00042_cha00040_00362.png,1cc0888d4bffc464bc63db4fdd3e8c56a1225d39e585bbc379962338a124ef0e,d977c2db6901f1a5af1283cad552fea22996ca6812356e781ccde258fd2c3357,d977c2db6901f1a5af1283cad552fea22996ca6812356e781ccde258fd2c3357,d81eeb4115c0008e1f33343c2990452fb475d405df763200cfc3e996aa85b99f,256x384,256x384,False,False,False,False,4ccb8fd29b3b25eaba2d6d6d681f33dcf798a4d68899bc1137738efcc9f4ae4b,10115bbb10c261ece7fefcfc1b487e8fac00f7b426cc8dc1e445be6a1275b45d
CASIA2__Tp_D_NRN_S_B_cha00065_txt00068_10177,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_NRN_S_B_cha00065_txt00068_10177.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_NRN_S_B_cha00065_txt00068_10177_gt.png,CASIA2__Tp_D_NRN_S_B_cha00065_txt00068_10177.tif,CASIA2__Tp_D_NRN_S_B_cha00065_txt00068_10177.png,683a89467ca27d9576500d2f09abd406a29dffe157b18f4a3b9bd5d577caf951,89c71d69286db9372e43adf80ff91cf206dc4c34ca25bb300c03015af092b0dc,89c71d69286db9372e43adf80ff91cf206dc4c34ca25bb300c03015af092b0dc,32aceb6ffe65ebb729cce5aba3f254969a1a732a48870be0e9df04c467b893ff,256x384,256x384,False,False,False,False,cd16c80fc0ba2b829749ac05643b788c0e43f2776b94234fc4740dc688533173,171e8bfea6563c83f48f1e5648f6d6866836727a8fb103970b5e1e71013d9dcf
