stem,prefix,split,image_sha256,mask_sha256,rgb_pixels_sha256,image_hw,mask_hw,size_mismatch,empty_mask,soft_mask,detail_sha256,trace_sha256
EI (3358),EI,test,0138277f1bc14fb7beee76498ada8e7fcec5ecdca8f2a873d31922a0ffe09398,537bcf13960dba771760437db5e54623d0a49aefd3381d1ef45a6daec0ccff3d,707f3bbe73e069b8a9b6bc3699d6d922b2e2064915c70644dd611e023998632e,667x500,667x500,False,False,True,301673beb6d1e39ccbc9fe000d98da414056689cc8503e82126dc726e1baa7a0,365126cdca90015fa249a07e817bcebee3828b351580b4e9686d66c39e54d3c0
EI (3359),EI,train,562927087dc54ceda60e586b57572360d18424e8cdfd97e89ddde9486b05121b,4f406bac7f81dd9bb0ff6ad6800426190ee9939c743203ea45e457f7cde2f2f6,a5822fd6d2d8bb35084bba787a4f53840516e11890ec3ce3766937e5eb28494c,500x667,500x667,False,False,True,8d34724e73ff143b322f64bb7cbc1fbadfb06704808e042ab170e626fc4f3945,fa170982222a1c5ff8d1817ec3bd5630fd328a74df25866299f1c78ed3a73b6c
EI (3360),EI,train,14c30778dcd7608be14a1f5cf2cc21bebc891cd240c25239664bf2a87e9462be,50cbb72428eca028e083a911a6f81a920c89ff6f35afc99eec63fe22201a624a,4e8acef1aeecf1db4419d9209f3ffcf83fa8baf55c67e209e1a63dfbc38ce71e,667x500,667x500,False,False,True,945f54f22c22105f5e27cc04dd42aec47f430d2d589c2a06911c798cdfb18d8d,94b27b5e0e0ba574c8e3832411586a54c2d714c24379d8acc823593423820cc2
EI (3361),EI,train,04ff44ec89b07766fe9b8380dbbadcc5e9941d29763a665ff11baa350905359e,dd100b43d50e1e4c15eb8035c4217ebc16d3432f68ea687f963c26a395f73aea,125a1b30401cea909b3e31df049cbb19a43a79f1167625f5f3ca2e9cd8f8c39a,500x667,500x667,False,False,True,df84c9573ec3e2311f5c12da94a72384df64e930592058cec8aa7cbfd1fac620,e5830443690f4135afe4e09ecc7d985d818bbb371eced705a9c8e0bae361e22a
EI (3362),EI,train,be5361042a2ff36126413fc9697e8b0146814a89a6f8cba30bb51b80133d3b9e,ad2f1147c19fc38cc570eb77e4ec92e88454ee31ddbab9e31a80a222a4cb6cff,bec6d76ab6b5df35c86f68e36034ff7b89f0f0639e959487adbd8b90f2d8730e,400x600,400x600,False,False,True,f4058b528f05eb3772233d0852c759b8a6b646dfdfc6580007bf3469961a7373,2313b86385ecf554cfd0088cf9e92307a2008dd6baf95a295f24b8964fd734e4
EI (3363),EI,train,a46ee351a3d07222dfb72bd26e7fe4f36ea2a4fc80ce94f8a7407bb8438b8695,009c2b56c0265639cbfc6739f241b1eee793826c08fa04020fd3e44ffff59bfa,1025f1554f9737e347b01e9cd634569fe7fbbcb2a0365cecd001b2ccef3aaa02,500x667,500x667,False,False,True,fdabf50971706abb83ab43790c63effd07870c3bb9d3fe9156ab68d6deaeda85,1ffef35982b10b3ecf41014aed7c9d750cc7590a5444f074334adf27528dc447
EI (3364),EI,test,0abc8e448d042a11e75886f6ccd48bb78a257aed713ee313367a52644ab66258,fa080675976b0121de59b34e8b8c7e28cb468fdc6c6a6bbba70b249893dfb7de,682a0930db23af64d58ef060cbc1564e3cd25e2daf6a94736745744a3b93821c,500x500,500x500,False,False,True,a4d3c2f6ce0f8aef84cfcb01bb42dbeeceb42084b03e2fb59831b009aaabdda3,f200f08c4288f7110008495f52e54415636c5c932eed3c9f914ebfe09d47de7a
EI (3365),EI,train,a82a3efe62a8be9bbd91e9b6ac2581c6f33765e3acbe416f4c7533454f31e7d9,9df248d9f8adff8e4ccfc31b7cd4fc9b67b76b172807c9c1a90465b78a79e794,e3b3b7a296ca49bde0e239ec0a90cf5005e7282c58aa2b4d1daf90bec9441130,500x500,500x500,False,False,True,98ffed94faca7ac2d77d6340f0bcc7e88486d51d81b9f4bf54cc3f1dacadc6bc,374f32d5fa7454811092889d08436c008130a1bd898206990948b638b58b9d18
EI (3366),EI,train,720c46797389c8c0bfe8546238f1d3f5dc2eb560c6f8df5e15f2d302810debad,d880858fcf66d86bff2084a17194b081ad734555bb27dc9375730075a3e67e5a,48fd5eb205bfe6a1666aa3553afe9d5907cd20afbe9dc61d591846afe4d1c6b8,500x500,500x500,False,False,True,3b8b1a9bc6216edbd6de628ff5315874077ca6d4ae733a3da2e6c9a60818cf25,0dcdb21fcd9a015f1687aa864602cb5eb74e66798f7353d5e6e0238b3eb4b91a
EI (3367),EI,train,452bf24fe3a6f81f6e3c18024e193257a3f0c8d0c3b334520423ef87551a850f,4e490e00faf016f9f7d6611e05eb661a1682b085e46ad280ca8f6866f288dd42,1803ff8dc1c3e4586d90ce2eaaefbd2b232af16b4d3280854a7016ae744f76bc,453x475,453x475,False,False,True,30e7937d89b8d5162e488704c786c73817500883daa939fcc4b02d428f540e95,d98c4a7a8c7117b3df308d69d7ab860eebcb880d39278a5b33ef49e9537c81fb
EI (3368),EI,train,6f07d2991c69adadf177dd09ce7313acfd06a4c2451d9b84c394f38426d116d6,7a4d7d8f7d926dd3a5fba54052a62974f5c528d914120454390bd2cc6f9aa011,342ed7b74ba3c73a70c7fb37f4144ab7a309fdd9494745232397b81de1cd56db,667x500,667x500,False,False,True,635392fe7be8bf4a262695b04ecb31ae08c48c64d75235f8c78d5a244e602e1b,d7688434915269bbb97a36bf08cc01e6a4f53b7ba5559fec125e23b9add6ea54
EI (3369),EI,train,7256d2946019575e292475050b6a833647231d2912368ce56483343c64ecf125,f867dafff9d7dbb1e183d6eead272379501c9171d9e0b47c49a215a8f0a48e06,c2940983de16b6037d3be5b8cad0f8ed1147113dbb983e31b9c1dd11985ee135,500x396,500x396,False,False,True,9d6c3907090c173bf89be9ed83daa4f4bcd4e6a64af043f0ac53991da64e238e,3bc5e0af673289b7ae5356f44495404b16b4cddc62d494393b901bc77bd76119
EI (3370),EI,train,da5c1ba59dcfa4e774ac3df5ec95c830b6de1d1d6006b229eddc5617e738b264,b5c0fbf91a9d269031dfd3a6530699687b680f5eec186f707537b976fd8690cb,3d71ee1331d156ee2bd2633f78d1dfb5455588707479dfa3d445aaef3003872a,353x600,353x600,False,False,True,450433a36c2cc3b0e37d4065f2650f7437821917bc1904135b59f6dfbb8031e0,27808701735f02a4998eab839b6fe45448f698fd700a102bb8d3841ab4ea13ad
EI (3371),EI,train,473ce65fd7f3b72609bcec6b90b82dbee87576d94ec4da50889504a6ec4f68b8,d87bd4af00283cb66ff34d95daf84c670a7d21a63adaf90426ca85c68e1de466,db4d627a181e0c0a11b27e4d02320a56f9f80fd4f63f9c14b2f3e4e330d75577,667x500,667x500,False,False,True,d3f344126172ee60d74e880871a6e33b75a850a7149681816e2c18d0377b80b7,4d6511812d7994bb452cbc81d31d6c3e17d9b48927456465635d5a7e92df3ad6
EI (3372),EI,train,b4563e753b9859828bac88fde6aec4ff1b8d2734dc05b1be81c687b2fb590352,8acf0246d1d385cb0692189db646eeba4411f63b8ddd464828392bdb6aff7fd8,a41bcb771590a791e19ff9c3a7cadc769c9cabf22035643a578d26529748b6f2,1020x681,1020x681,False,False,True,95b577b4dfec84bebe9350e9d0d47dabbe4ed1cd8433611e5067f6a699a52f4e,d0d2d76ecadb0a8ff71d71b9380725f2e36bf89b3b5353a991eb3860350cd967
EI (3373),EI,train,84db56fdb4cc21917574728a76812b5085c73a0f52168bacb1026b2d56d17c98,ffacbf8228d7a37223150a39a71443c298dc7d22243ab421fd4b958496789a1a,15388dd6b34b9b45673c091d4e8f31a5a58458e1e44b5b6ac287fb6a21275577,666x500,666x500,False,False,True,e0c10fba93bd7ecf66c521fc65e482cfa29e87219c3cfed8b1ba571d42f639d2,01bf597a397b1adf4b2876eed4eaa38126acb3a5fcedfc13b794a09259c4b38f
EI (3374),EI,train,bd1812a69469bda1a85bd5c1d84f779383fafa4da2e38b5e9a78c58890eb8a89,e0fcfac1a101e6d83f36b1b6beeb40d52969d061bd0777fba495d4c1b6720638,9314f3f848723a2c03a8e3a80f1a12601c0ec50a4852c734d8a12fc3fd32d299,667x500,667x500,False,False,True,8a04361b2842f56ac1377a798e0008fe7e12c42049c8f82bdd7e7facac227a13,b428387f0400c5b25493877c79cb88c640a9dcb2df9ef85f7a711ae34a7acd3c
EI (3375),EI,train,7dfd4f1fd8b8cb5b562c94242f9ce9ecf464a00d1132020041c8e42ba4431772,e4afb6a93348469c6374804d60000e734b1d02d0cb196ddbe1a38fdfe80cd665,29d967ca1cf1117ca22262267ae77cfa17cf9c899888d664f5972878bb636382,375x500,375x500,False,False,True,76f53cd7e010c34a150205062442bbd436bd79c44bf41568975cda17747e6043,d4057f46a63736b663b7e809e517d58c829df4f6ea5b74af4c559414fabc968d
EI (3376),EI,train,6acd5c2f90ef3dbb1ad14deb2f15ef72c6a3d2d7a92c600d2bff43cb481d91df,4f22856136a88810cfa5e927b6359412b3da3be9fade68fb22dfa4fc37619d9f,10459dff7df701e8459748b4f26c3685004b6a85e367a70385dc11dd22ba0ec7,667x500,667x500,False,False,True,fb66547078fa610b6088a293710bde2fb28c212616b2afd2597eabd22f47daa0,5344e59d0ecae544e19ee69c04db703f3891ec094f78677507a757becc613cbb
EI (3377),EI,train,927ae7539432b62c837206e54cae9fa6d712e3dc74e8d74a6018b6842fd5f8b1,5cd5dc2f3e04d8e507e3f36d2f99b23b128ed4daebb9db58be6abd38ccde4b27,8bfccd0a573209b1703100b5fc4627b72ee53f11f36abd2b36e798b90cb17d5b,666x500,666x500,False,False,True,0e334c9b04382404bbc79eecc8bd5eba4c8daceeceda69bceff3c8f3dc1e7d0b,aca06b382e287f71042e302d015d2d412ad9f0ac4bf62d6636c9e6de0dda8972
EI (3378),EI,train,a762d0b3faca79a27e073d80ece41d44d36ac58c442573d56aee6025239b0a90,cad5e735ae20367f7b4677afce1cf8d195ad77f13662b2a53065a3df837c68e8,69daffe77bdf94e30135ddb98ada6a1e92080cfa1884ba81051674da89fabdad,500x667,500x667,False,False,True,4d3d2e7866dd3473968051fd1ef6441dd37c7b3555d94f29d604f7e0dcfd0565,266a224a659871bc6568de3de9c410079b11f8085d6b824ccb18b0057b2a1579
EI (3379),EI,train,6460c30d72e2db8fd902393b847c2e1265bf0c51243b48af86d00221b8aaa288,7e63f34087cdba09be1b2c625d939ee0e98800472c8b39696c26773136e3fc87,69cc185b8f82ccc2bf6f122b3e49e7f9e5c4af13266f27dee5ec0aeb14c58797,500x375,500x375,False,False,True,79fe0454e9a6596b9540ac14ca4d7eb072578d471b9dc45021f2b81c8dce3672,39461cb0aec7e94a7783899600def207d7cc0cfa4f108a706995365eda8e7d9b
EI (3380),EI,train,7eaceb02c6c5bffeca8b739ad06054d5a402df2572ff728ab96bfea114cff243,9b24b02f69347d19b0d9838c7cfdbf19af617b48c3b3c76d93561b981234adbc,0b2aad05d77a2f683b31a00fb0368be87cf47e6810e0d3a098821c50d091d154,205x266,205x266,False,False,True,445a07c722ee2d3b296d7221a59dfb95c8fdb7e4108b7878c151ef86304107e6,9cfb3bdde24dd97304cc78e41f4f65c1102aac38469511980a9cea86bb5045b6
EI (3381),EI,train,86359be39e8837f8d6f7ec80e89bb574d6e5aefb9b16a57dce840514b95c13d9,a0686b09bd20ed80903d2cde0b98b340374faf4210c5863c819bce02c6754b72,ad83ce0dcbb885f51736cc8cb6ede21a7b0bbb62ff75a566745f0d52abedf1c7,816x800,816x800,False,False,True,64be8620102a6d52dae2385af2077cf75839dae928f750ff2c5605c5698ecee5,db72b0aab6257eb712c24ce01af1471603183bf63d309e8bbe01100a20f3541d
EI (3382),EI,train,06fe1d1e26d7c70a2d728fc6424fc4cd550e9b190fbd240e62117a253b0bc60d,931abf131cce52f971d1ee5078d9f21b5e5f141e358d17f38e95096834d5c841,1212f1430c2ab5475c5e25147348f81e7fc9e924ff64fdcc2d09556d6d9dd141,500x548,500x548,False,False,True,bc5894d1814d2beddbdd43395b24cdb3047a3a571e2b68a31bdfca369cc3f181,ca6d5709d012e6caef381d46d889ae7c29208f484ea171cd4541c0c0657f8267
EI (3383),EI,train,691fae27c1b736ad076905018695ef47677e69c41931faf2a9cf29aca1cf1086,f9f2cd80035c049dadd9e8a6eef699040dc29b78b185eae0afc7e012d1b669ed,cd6dcaca24cd0352d0be706b89490ece560417c8405b1d0480372a2cdde32997,421x607,421x607,False,False,True,58771d8c6012ed3be65883732504ae7aad4143f204eb57eb05dbccc1c45fb26f,afcece0ca9ac86ce0ecd8afc00f392dd96fbc430fe991772d98ed18051955984
EI (3384),EI,train,042191e113b475707368f38c73c8ffe531b44c3376b462691bf7e725cb91e204,7b307036560a821a2a92503dba74ae7f6749aef58989a14baacee2630a74d888,69468e6d012b566d652ba5509242f24363beed8290731a043a14910345b68d13,667x500,667x500,False,False,True,c125b6e0d50cff22792f8586c59248de327fb9f9b702438f1e84450388c23949,70d3ec2c58dded802cb5f8640d5f7181ad5101be0f6db58498bfa7eee636f1a0
EI (3385),EI,train,5196431b4425b0ed8f7dea9a02574e6b1d0dfc553083c7a7f99916d32856a21a,e95265d0bf0ed4e22e8df944ceba6ad2cf799364185e0d6eaa5bdaf2eb54b684,7f70ca9a3c1a2431c6a7c77e831cf597e01124b7ea45f15d393f559ad4511a2c,667x500,667x500,False,False,True,6c7e5e7e734821917ce93429a4722dfc1dec825d900885f7174dfed25dc4d387,5d86506a720d5552cdf5e3661efda27bb43f0dbed92ba2eec0fcea96a5dfe572
EI (3386),EI,train,8a4437dd5fa462017ed25ffc61b1e48618d718817271c28eeb16ccb74466c79d,40486fa37cb9d8bb27125702fa7fa84ceaa81631c9c8080ca385cc8d3e0572d9,75cabb7df57890d41c624161a20624417668c60eb19a820788915a8f81adf8f0,500x667,500x667,False,False,True,bbed098a2eca131858371b52914fba0638a535dc3c4c95323a09e281041b63ba,dfe21d5b6ce2d54835931823b4394f7b21b9b42f74fd8eca6be5bc79afd4a482
EI (3387),EI,train,d73b463bf9d15d744b6bf4f4c338a5f21e9e5d299a8307037781f8b24a28f6a7,9feb62a16df22d1e2f02ef7f3b90a12abc0a7040dcedcd72664a83bad50e6b98,cdadcfbba48700d54bbd32697345ac7e0ecaa77030a862a314d2964980f1d306,347x500,347x500,False,False,True,c9a8ce401382138bffd795a70a11bd86df33143e819619424a1e5776e280df7b,ff58a7eefb98a5178d477b342580182478a33352224d78c3eba90facd34c9819
EI (3388),EI,train,d78b1e03234380f019d60953130d0f946d33870b3f5af247b0abebc9c35cce6e,f3e7979d8048d59e25a5a211f7e4fe633576f8b068b1eba2aefd57364c42304f,e76f2464fbbbd2f5e0971ec56bcbcd49214417cf9e432a9de60a988be011a53a,375x500,375x500,False,False,True,6b6f1f219bb572fdf2a57ed6ec9b1eaf833266ea3b5c6fc0d26badecd48ab0cf,cdb2aeed683f12c96923fbd9430df6443ed40b606192a9a75ef93542b02cc00d
EI (3389),EI,train,67ae69d2e7fcec72c707d45a185c75f988a6b29fa0b9b13ecef5889156638e62,b3ab8faaf77273f78d2c08dda05484f2240dd6e7b7bc7b09594888045b25be5a,acef81cefd991c791a4c08a6ae6d822ba03963662a5b306c88d7dc1f7820b731,375x500,375x500,False,False,True,dcbe083df1f0c8136a5c3c213e8318dc8c30b5649e7b96a1cbf1ea0dc9292d40,c31587842ced8dcc06c5ba5cb03dc1e2184d2ea90e9b5b0d35f1e0d9df217a58
EI (3390),EI,train,dc5afe23bc6cbb3245bf318df03f93c09f553040685056f1a6d796410c5989fb,615ff32000e1f8e9e5f9124d79e3af72503c9d5e74cb302b615d986d44417663,0eda5c2e6172cb0516e43250bd59a7ded5499c0e5cb3d90379a5c72c22828229,500x667,500x667,False,False,True,74adf0945821744c3f9c1c1d0f5c5f3cb1ab91260e160dfd1f1364463cc8d99a,e9f3a2c3f6de5431faf192c0765cd7df6fc293e14f564452b8e3554892ea2c04
EI (3391),EI,train,3d3dac297f842946b98a1a78ae1070ec81edd165394c418c693eaaf2dacee989,96be53b5d8e9511b52ee4d78d5b96f5a033a0685d11efca2a7b8322e3cf96162,2c39951e3bfece8d4677af08d2e637a883cef7ff0cf6b65d64b3e91fd07a1671,667x500,667x500,False,False,True,6872ff1cccf4b00aee621368fdd4385aa1da6115c8dbe2a6a5379c2976ac02aa,7b08f0f012abd5b4326ba109b075ad7b959210e669f73852ff6b7997c41571b3
EI (3392),EI,test,6f739bbfbec39d8d0a00d9d031226e954a0835a8b563c7af78100d2c3e55b4bd,73e5728f308e01a8483ace6f26df77164cdbd83cc255726434ecf13e02215771,5c5345a61d5f81a6e335b8923bc4a55d5e6681ee7a40dfc9c12c8ee4c06133cd,667x500,667x500,False,False,True,51afb756093e27579d9a155b20189548442534af6f5bcf20571df565bbfa6693,398e2cccadc5901fcf507357bb291007b6b19fa7941ba9a4036b9a4136e571ac
EI (3393),EI,train,c133f6f6c86efebea16f0012dfc81c662809800513d7770e664f16466f2e44fa,dd81235a468d6a7b65c9c729ce3a4c12f115ac55f26f47d852cd494c6d1cb22f,f6fc2d74e15dcfe5f55e3a3afb008b03536b15edde4ad52b5840ca32f6452b28,889x500,889x500,False,False,True,0d9830db38582bf3466170ae23140d44f53f9fc5883475bd98607828d44f6efd,0f2976b3614f3560c0bf085893dafb2d1d7d746069eb686c998505488debd6b5
EI (3394),EI,train,636586bd072c33be81af2734f6830739898655be64cd706ce42b9a901db3a66a,a3f2cded639ef8637c2e9473b4449f58af34ff97bb38171749fad43b377c69a5,0a0b7f6c04bbe8c51c7bd8f2dad393cec51a7485a58c1a7287029ef9b7ab3d29,482x640,482x640,False,False,True,6af743aacc909ffe15eb4f8126d876c1ca5447ea27bb6fd69847d5b9c9a9e9f7,8ec0d2b6c76e7f921f3a67057eb496744866602c4e3cd3eb679224059f4d40b4
EI (3395),EI,test,4bf909f3e0af7d57b9fec8a39cd0bbc423a6e4b5b1ccbe90671389cd1cf3d6f5,83773bb57ab6dace145e7302d2e9280602eeceabd527d279eb8a084b1b625f55,edba41eb548a57d48d70239dda38551a634be0b35dac2f7b80a37467515a1978,527x447,527x447,False,False,True,e586cd6b0cc21f00854d3bfc5a212621b36d98322cacffb64a5ac01cb5d61e61,ca20b5aa3cf9df04766a8dbb1cae31bdd8b6f24e573b9901be712161a1108127
EI (3396),EI,train,3ce3dcf7c7962e24cc641243dd980dda08a20e7585ceef78bfe9345769cb4a4a,c41b4aabf322baffeed75cc7d288f9605553fdfa968d42103a1ee2b006c8884b,b9b5a6e30c4d4340f676302a6dee77760dbbea317ef7356d309ba8908040ed41,500x375,500x375,False,False,True,219750847a1ec2172f90d45ea7ab347a9a962975262fef6b3d34f22a738a5d4b,8f71524e6b7fbaf22a7422ce019a53fb3df1adea6a4141a554f7670a229b5678
EI (3397),EI,train,61ece4d95d9c055f041237ebdc92c293f1499c299b9980f1f0dd85ce0e05a36f,45cd7398f7ec87cb6372baf31612b3df4cec7374bc2f8e0004f60f7aa61a896a,510ca7471b96fc9cb487cecef7e0149a72b6f7f3ff960d3e521a7a1fac4794c6,500x500,500x500,False,False,True,0cae57ab6cf9f5ad8e16751aefc983ef9addf723865f985c1a27b3e2c1339af5,a1267d80a252f12b57414ec51017b9a54629dabc345d05f35d6fb927261109a6
EI (3398),EI,train,b914836a9aacc524ff6fe3fc778a421af27e07e0b0119058d93ba9794a9bad13,f6e35dbdaf00668095d713383d3584b29de629c305aceab2ebf8eea3cf513022,d616104ff210cb19a012a916dda2fa55985d5361375da9781f7e85109c07c6a3,500x688,500x688,False,False,True,29e66dc8f98ba4ee1a5e9051e50163160fda71947769f95418747cfc8f47aae5,18b435855764105e4f136d9da7b5c8488fd9a7d2a57b1964b94bcd51998b617f
EI (3399),EI,train,6be97449c1c38a3cc1008230731a87dea621d657b521c414f3f7de82797d7061,4245e3f5f315479f80405a5455de318c36925748dee0d8dc463971082b06ccba,dd98f6db0dbfea18efbac6ca6fa74cf136a8e0a9d3affba49410320498cb09ee,500x500,500x500,False,False,True,23cc054bb3ff4d84770097a956bea55c3071b8f2ee0ec290c7d23e15cff66217,621364c464180653a8b48fd0c17f38b2a7880a522624f13e3b5220cf643cba48
EI (3400),EI,test,dcec6dd766f899023d652a22db9be6400b674655bec3e146145e088cfd6fc44d,551ede7e38134682d94fac647494d7c06039a7dbb3d48add06ee4a4350fc2fcb,288c9c8f9ce8e17de1c3b507536b3568b8b6624a311170d88598c0ddf0802593,500x667,500x667,False,False,True,2cd32535a3a7562a66ba092b2a2252f08a73b2cc39d1fb7c672bf160573cf8f4,dbe5ee3abf7d870dba5c05fd27276ea9345da39f222cc1be434252783272d473
EI (3401),EI,train,9f84be8dd09d3658f14bdd5f4a2f716a512a2eb2740bace1844a9b95d05d800f,a6b4bd28df51c5b8194cbed774aafd95dd32e671feadeb8190af5a5e59d8de8e,19224c8aa7dd11497d277bff010fa0e0f671af85c35b916db2d78ca801261b5c,375x500,375x500,False,False,True,2b633296683843a9aceb008074eb5832c95ddfa49e981cc251915b6002f39cbe,bae4d1aba038ddf095069052322a7428e6a41c8a68d2137af35250beb2317cc5
EI (3402),EI,train,8eb3768d10083855f33b93ac968ad40ad059f08b2a45a9d0bfccd7d691470275,1730e64bb5127ad25af48c36d7b239b70aabfa9e4e431a3ade6d922558e96f2a,12d621f21c66e82c815b5d5c9062eb148241903342d13a7d71321a386d61214a,361x500,361x500,False,False,True,afd6d16dd54e29f62a4f6b10bce3867b6398a442850fa3eecb23b6bf51354c1a,bf26904df64280fddf30cfd712a61705786403a326ad2ca9c55961b4156b57c8
EI (3403),EI,train,653a5d5d8cc0bbf4bb335b480c8125c0fd3861adfeb3f8fd32e76defed4908d8,fca69758b67d09f8795419077b66abfee5459173c21ffd8dc342e39a51a8b435,39df40c588f487d4431bd4186c89c003cbdbc7c952b463a24125541bf3e588ac,667x500,667x500,False,False,True,4d37ff4fc1249868d6c36b460cd77a708b96352d3b2960eb01f16547928995ac,fd2a3bd3fef894265e05bbb6704672e4ff202c4ceb3143819f185d858cf9b0c8
EI (3404),EI,train,ba34b076f59d065c5df9883ccd9561f47eae1d3d7178f5fba90ce59c43fe5026,9fb3e277643081e0ac38c5fbdc6dc0818a1ae401b794c3c78c7b65dd3cf54844,0c542fe270cbf4b91f21f5627ed63c20fa3f8a546466d461861aa87194f4e0cc,500x345,500x345,False,False,True,e1a3d1121b80560c1f3cf754c92dfac8ff3a9d07043fd46efc6a419aacb8bd53,b84fb0252cc9ebcf953e05a484e0a1ba90c337398f9268d11eacf0ca17526257
EI (3405),EI,train,862c00ce67fdd23ef579036438357c43994d6840c218eaf252aea2b55da02869,40e4b8c72737ba018192ac9881f082c5a5d6141f99fe8c0ed40414b3821772ba,221e54c33961314042c180fafd14eb3bef55bd063dc0d7778a3e272f6e261f44,333x500,333x500,False,False,True,2eb0d587058ee9214ac4b3762835944a304e024caeecf8a50420cecff5d44ae6,db911c0281da6d37b2d2c7c5a3b73b913f00c935ee6a7b216af8d57b38fb60d9
EI (3406),EI,train,ffd7d39ac6059b99fb2d3f7c9947f448d215c9f19e343d9ce8488b3691d55ace,99f00e8a6b37ef19ba18b7b9d6153d72477822a06f19e19770a225954e55d2d9,ee6353fea10e3fac1b80fdb8f1ef768f7eb80de32b1d5eaf9991c11d3823e182,500x667,500x667,False,False,True,5c3c2704641cd08d49b2720129e57e7acc84854ab95f061b8c3fb9c7a9a61f3c,dde4ba026dbf7c75c26d34e3882e0e552d312c49b2d7be9ff75acc2ff72861df
EI (3407),EI,train,1f3694bd4c8179803c1814799c014aa5b70a321c212c82f9e55836b92aa03157,a1c9d3de928437a96997afb8f4a36c807a37b9a2f73a03127d300a7d7ab44317,3271229d9e419d022ea3048e7d91394226014ed4a8167aa79449539c3e9f00f2,500x500,500x500,False,False,True,8bc08031b0c4abd001be90fdb2b686975d26ab693e8b6b6082d40085f813a74b,913c103755f4dd3d6430396cf396fc049ab6911e90e6d018655fd3596ba7f118
EI (3408),EI,train,fbd3143824d9a273b8d5b93743027f706fd2fc1fe2337d3e6cadebbe8396f7c5,4474258a77fc5840f5af3a2973e1f57f87af78a1e8df09304e772142cdbf8ef5,735429af3d16ceba8e37a60d1a612d826192da7e65024ea8a1534d4510d406fc,503x500,503x500,False,False,True,67e57d925cbcc3e1b06a544c41f87d140684982b613a33f66b0b4a0730df8af2,720f4c515533a6b5de8fbc60076ebbd2f63610eafe29814f3cf883325544bffa
EI (3409),EI,train,90b797d4aa3453637c0254c88d94958ca672bbbf2faab16b22d6c9a3df555225,875dc015e4148ef65a79873f257a1b9c23fd1ff1cc196acb92dc0b6fcacc3f3b,6650d0e8c79ba820f7be1e37e41313dba161e80b0402ff90154f2751645ff832,500x500,500x500,False,False,True,0568c62b64e60b76ece4129fdbbbb382c1c28a558b77f83d22fcb16d7224c0e0,8a357b78fbe48bfb3dc8dc0b78bb71cca220fded8838fa254c72901aa9579caf
EI (3410),EI,train,4501d314360f8949a089bb5100ef472d7d037e244e639cc3ca2a961eb830cdcf,60e222f5b98a92dc6d809a45c01254088fbc5941ef2673e70a952fcd60089785,a18aa7f37e7079f0cc2623f05e8ac2f09def90356566574a063d78e38fa549da,533x500,533x500,False,False,True,5907d9d98f0e7279456cc10154abc328b7bcb0ff1659dbb7f6b69653559018af,3164a2cac138f15406ca60f816f2f1db33317ba101854e97eef929b712205e24
EI (3411),EI,train,66fae46d40f06d01f415608df52a38dd9d1ae9f6ce34c9279f3fd600cb49a329,33e2208e484377d70389f43dd11dc73329f4fa07eed513044d3d994763e86fd4,dc57127b91d797487553fa6493c4326bc780f6aa3a0959c3ea911237381ed534,667x500,667x500,False,False,True,5905ea85cae4efc3df10e3b52aaae5c330a8265eaf3b94e746c56e2b8894862a,da8fa70cee4e268e85996d8d575162492ff4a050eb1a5b47157c3c7aec545989
EI (3412),EI,train,c9c8abc4f2b7d5409288bfbf57df5db133e951c3f5da9a014517fd9ab40bf8ca,fc847c557ff373ee9f7959371055846d30f401c3dcf24d3374465a03a8554e9c,1e809bebbf05c1ef92166050e00befd576ec75309ed55874a033984f91584625,750x500,750x500,False,False,True,0624dfbbbde155a3d8a7024a4adf5f4949def7fd799387ef87ec0d27cb6ad488,3577e9350a0c8785e93369b21003f4ac960680c40497164842b6798c79b40bd9
EI (3413),EI,train,98c95e3a99569cebd4d5f665a3c6a4109955d14215709cdce6adcd92146d505e,71349ee4c4883320674a3e465334424bd9dadf8eac66c4e0255d1d619c95e024,4f7964ff79ecfdf16ecac4dbf44690601008cd43cd3bdc67a09b630a3c86ec98,667x500,667x500,False,False,True,fc3c5eee09b323228be5d33d0f33041ae307fcc3b139b08b7997c8ae499af35e,9f0c5792f34d0935d816ed36e54c71f47c63d036bc5965d76874bbe3ffd68a0f
EI (3414),EI,train,e6e07d708568a2e7d69f4a63d746043bb8da008edf1a0d028b47ff1bf6eaa83b,afbb79ab7d0738cf34928e94f67c5fbd9960e7a4f0bbc957eef2fc09ebacadb6,a5488203d3ea4a7b7d530a7662d8844fa2121b3fb6ee0898891a6de7d3ac65e3,800x800,800x800,False,False,True,f1608c7fdd0c2bfb90ab8d52f3df812d014ecb0bd697187e2ca2d078583cfb47,af69c0d5b48789eaf18592d42f3d978e6cc16a947c4faab4328835747919fcc1
EI (3415),EI,train,b3082abfe3a6a03a7c184a129460be1ef82944fbc987bfa7a0c5f5019dc01dea,21146fea8aacefe09619090c76ac613b1886bc0a569732d7260b52a629265ddd,a4145794f66820a5cab2c35089b1a4ae5ca5cd49cc1419034e99abfd00bdf777,667x500,667x500,False,False,True,afaf005b2fe2616a82d9f31de2cbd60763fa6afe2193f1940c6881cf1e451c24,1fb01fd843297042807ba17e75781225a2768afa73dabb022a2d66cb4f96e88e
